"Name","State","Notes","User","Tags","Created","Runtime","Sweep","dataset_name","diameter","n_faces","n_steps","n_times","n_vertices","noise_factor","subdivisions","diff_dist","diff_dist_per_vertex","diff_duration","diff_duration_per_vertex","diff_seq_duration","diff_seq_duration_per_time_and_vertex","diff_seq_per_time_and_vertex","diff_seq_per_time_vertex_diameter","geodesic_dist","geodesic_dist_per_vertex","geodesic_duration","geodesic_regression_duration","geodesic_regression_duration_per_vertex","line_duration","linear_dist","linear_dist_per_vertex","linear_regression_duration","linear_regression_duration_per_vertex","relative_diff_dist","relative_diff_duration","relative_diff_seq_duration","relative_diff_seq_per_time_and_vertex","run_name"
"run_hzszc4ci","finished","-","ninamiolane","","2023-07-03T23:30:05.000Z","355","","synthetic","5400","320","3","5","162","0.1","2","-926034181.4979773","-5716260.3796171425","-119.65620517730711","-0.7386185504772045","-222.34486985206604","-0.27449983932353833","19.591591945801262","0.003628072582555789","926045818.0424708","5716332.210138708","222.34512758255005","119.6563491821289","0.7386194393958574","0.00025773048400878906","11636.544493607826","71.83052156548041","0.00014400482177734375","8.889186529465664e-7","-79579.82560945522","-830918.0463576159","-862703.0314523589","-1065.0654709288383","run_hzszc4ci"
"run_bfymqglv","finished","-","ninamiolane","","2023-07-03T23:28:34.000Z","89","","synthetic","180","80","3","10","42","0.1","1","-54744.288892470686","-1303.4354498207306","-21.85999751091003","-0.5204761312121436","-55.762776136398315","-0.13276851461047218","0.8976340032048767","0.004986855573360426","54953.38566946805","1308.413944511144","55.763120889663696","21.860143184661865","0.5204795996348063","0.0003447532653808594","209.09677699736656","4.9784946904134895","0.0001456737518310547","0.000003468422662644159","-261.81316459583763","-150061.33387888706","-161746.9121715076","-385.11169564644666","run_bfymqglv"
"run_v4imwxon","finished","-","ninamiolane","","2023-07-03T23:26:16.000Z","136","","synthetic","180","80","3","5","42","0.1","1","-40015.8555310654","-952.7584650253666","-67.04659461975098","-1.596347490946452","-56.113725900650024","-0.2672082185745239","1.2882106875993709","0.007156726042218727","40217.896702947335","957.5689691177936","56.113951206207275","67.04668021202087","1.59634952885764","0.00022530555725097656","202.04117188193928","4.810504092427125","0.00008559226989746094","0.000002037911188034784","-198.05792630448735","-783325.3481894151","-249056.11111111112","-1185.9814814814815","run_v4imwxon"
"run_pkicwtek","finished","-","ninamiolane","","2023-07-03T22:28:54.000Z","3440","","synthetic","162000","1280","8","10","642","0.01","3","-752925231079.0386","-1172780733.767973","-636.6414291858673","-0.99165331648889","-2781.361203432083","-0.4332338323102934","20.808898525273307","0.0001284499908967488","752925304566.0907","1172780848.233786","2781.3616297245026","636.6415920257568","0.9916535701335776","0.00042629241943359375","73487.05211485855","114.46581326301956","0.0001628398895263672","2.536446877357744e-7","-10245685.59237121","-3909615.9487554906","-6524538.266778523","-1016.2832191243806","run_pkicwtek"
"run_ukljzgmw","finished","-","ninamiolane","","2023-07-03T21:58:55.000Z","1797","","synthetic","162000","1280","8","5","642","0.01","3","-715232834698.7415","-1114069835.979348","-491.25579857826233","-0.7651959479412186","-1282.551608324051","-0.39954878763989127","29.095147950044797","0.00017959967870398024","715232904449.728","1114069944.6257446","1282.5519804954529","491.2559776306152","0.7651962268389645","0.00037217140197753906","69750.9865484321","108.6463964928849","0.00017905235290527344","2.788977459583699e-7","-10254089.154740691","-2743643.3568575233","-3446131.544522742","-1073.561228823284","run_ukljzgmw"
"run_li9qg1cp","finished","-","ninamiolane","","2023-07-03T21:47:28.000Z","685","","synthetic","5400","320","8","10","162","0.01","2","-52037005.84004607","-321216.0854323832","-111.40573263168336","-0.6876897076029836","-562.1258275508881","-0.34699125157462224","1.370036617410029","0.00025371048470556093","52038226.32351743","321223.61928097176","562.1261606216431","111.40584969520567","0.687690430217319","0.0003330707550048828","1220.4834713587052","7.533848588633982","0.0001170635223388672","7.226143354251061e-7","-42636.38718688733","-951669.0631364562","-1687706.9484609878","-1041.794412630239","run_li9qg1cp"
"run_qz6kfvqu","finished","-","ninamiolane","","2023-07-03T21:40:24.000Z","422","","synthetic","5400","320","8","5","162","0.01","2","-49673453.283526294","-306626.25483658205","-90.30875062942503","-0.5574614236384262","-319.33507013320923","-0.3942408273249496","1.9952664689644055","0.000369493790548964","49674662.16697737","306633.7170801072","319.33530926704407","90.30888986587524","0.5574622831226866","0.0002391338348388672","1208.8834510773595","7.462243525168886","0.0001392364501953125","8.59484260464892e-7","-41090.35758513958","-648599.9212328767","-1335382.2153539383","-1648.6200189554793","run_qz6kfvqu"
"run_toxoqunu","finished","-","ninamiolane","","2023-07-03T21:36:38.000Z","224","","synthetic","180","80","8","10","42","0.01","1","-3394.1940925213994","-80.81414506003333","-25.106945991516113","-0.5977844283694312","-185.9093632698059","-0.4426413411185855","0.08649095743656296","0.0004805053190920164","3414.259903985651","81.29190247584883","185.9096791744232","25.10705256462097","0.5977869658243089","0.0003159046173095703","20.065811464251293","0.477757415815507","0.00010657310485839844","0.000002537454877580915","-169.15309398617663","-235584.25950782996","-588498.4045283019","-1401.1866774483378","run_toxoqunu"
"run_878co54g","finished","-","ninamiolane","","2023-07-03T21:34:44.000Z","112","","synthetic","180","80","8","5","42","0.01","1","-2980.2390186351386","-70.95807187226521","-22.296894311904907","-0.5308784359977359","-77.3839271068573","-0.36849489098503474","0.11851727360950076","0.0006584292978305597","2998.854572724107","71.40129935057398","77.38413739204407","22.297006368637085","0.5308811040151686","0.00021028518676757812","18.615554088968626","0.44322747830877673","0.00011205673217773438","0.0000026680174328031992","-160.09402698366074","-198978.6234042553","-367995.141723356","-1752.3578177302668","run_878co54g"
"run_iehcosax","finished","-","ninamiolane","","2023-07-03T20:59:29.000Z","2113","","synthetic","162000","1280","5","10","642","0.01","3","-720387691597.0942","-1122099208.0951624","-576.0628855228424","-0.8972942142100349","-1515.6113722324371","-0.2360765377309092","19.824602078860835","0.00012237408690654835","720387761822.0671","1122099317.4798553","1515.6119043827057","576.0631210803986","0.8972945811221161","0.0005321502685546875","70224.97292118467","109.38469302365212","0.00023555755615234375","3.669120812341803e-7","-10258283.650826098","-2445529.2155870446","-2848089.086469534","-443.6275835622327","run_iehcosax"
"run_7lyvlzqm","finished","-","ninamiolane","","2023-07-03T20:30:16.000Z","1751","","synthetic","162000","1280","5","5","642","0.01","3","-717113884057.7758","-1116999819.4046352","-760.6259927749634","-1.1847756896806283","-967.8063569068908","-0.30149730744762954","29.67229213369172","0.00018316229712155385","717113955514.3776","1116999930.7077532","967.8067572116852","760.6262233257294","1.184776048793971","0.00040030479431152344","71456.60176425154","111.30311801285286","0.00023055076599121096","3.591133426654376e-7","-10035656.137464616","-3299169.2285418822","-2417673.6593210245","-753.1693642744625","run_7lyvlzqm"
"run_r3ffn1fr","finished","-","ninamiolane","","2023-07-03T20:23:13.000Z","422","","synthetic","5400","320","5","10","162","0.01","2","-49320532.60926503","-304447.73215595697","-95.17342019081116","-0.5874902480914269","-312.56883096694946","-0.1929437228191046","1.2370833613208636","0.00022908951135571548","49321636.938989475","304454.54900610785","312.5691816806793","95.1735577583313","0.58749109727365","0.00035071372985839844","1104.3297244433522","6.81685015088489","0.00013756752014160156","8.491822230963059e-7","-44661.05685430636","-691830.6013864818","-891236.3684568321","-550.1459064548346","run_r3ffn1fr"
"run_bngmbqgk","finished","-","ninamiolane","","2023-07-03T20:17:24.000Z","347","","synthetic","5400","320","5","5","162","0.01","2","-48310449.45408288","-298212.65095112886","-109.90505695343018","-0.6784262774903097","-224.9741554260254","-0.27774587089632763","1.893101455693789","0.000350574343646998","48311595.96289972","298219.72816604766","224.9744951725006","109.9052164554596","0.6784272620707382","0.00033974647521972656","1146.5088168420614","7.077214918778156","0.0001595020294189453","9.84580428512008e-7","-42137.00648822654","-689051.1509715994","-662182.4561403509","-817.5092051115444","run_bngmbqgk"
"run_3yr30o61","finished","-","ninamiolane","","2023-07-03T20:14:54.000Z","148","","synthetic","180","80","5","10","42","0.01","1","-4093.4059413499","-97.46204622261666","-23.50893783569336","-0.5597366151355562","-111.21621584892272","-0.2648005139260065","0.0954300436583524","0.000530166909213069","4115.4689418944945","97.98735575939271","111.216539144516","23.509037971496586","0.5597389993213472","0.00032329559326171875","22.06300054459475","0.5253095367760655","0.00010013580322265624","0.000002384185791015625","-185.532603921036","-234770.55238095237","-344007.83112094394","-819.0662645736761","run_3yr30o61"
"run_xx50xbxp","finished","-","ninamiolane","","2023-07-03T20:13:23.000Z","90","","synthetic","180","80","5","5","42","0.01","1","-4059.593420731813","-96.6569862079003","-24.64409327507019","-0.5867641255969093","-51.68930435180664","-0.24613954453241255","0.147891078442137","0.0008216171024563167","4082.838959797425","97.2104514237482","51.689528942108154","24.644197463989254","0.5867666062854585","0.00022459030151367188","23.245539065612363","0.5534652158479134","0.0001041889190673828","0.0000024806885492234004","-174.63967642450842","-236532.76659038904","-230149.31634819537","-1095.9491254675968","run_xx50xbxp"
"run_23m5so82","finished","-","ninamiolane","","2023-07-03T19:50:50.000Z","1351","","synthetic","162000","1280","3","10","642","0.01","3","-729694549582.4773","-1136595871.6237965","-500.9225242137909","-0.7802531529809827","-823.7373461723328","-0.12830799784615776","20.139801763904785","0.0001243197639747209","729694620806.868","1136595982.565215","823.737765789032","500.9226770401001","0.7802533910281932","0.00041961669921875","71224.39075447358","110.94141862067536","0.00015282630920410156","2.3804721059828905e-7","-10245009.354982028","-3277724.4102964117","-1963070.9352272728","-305.7742889762107","run_23m5so82"
"run_oof1x6cw","finished","-","ninamiolane","","2023-07-03T19:31:44.000Z","1145","","synthetic","162000","1280","3","5","642","0.01","3","-741793925473.4446","-1155442251.5162687","-438.9344878196716","-0.6836985791583671","-684.0676152706146","-0.2131051760967647","29.99820370942153","0.00018517409697173785","741793997717.839","1155442364.0464785","684.0679657459259","438.9347195625305","0.6836989401285523","0.0003504753112792969","72244.39444981632","112.5302094233899","0.00023174285888671875","3.609701851818049e-7","-10267840.586423945","-1894058.3106995884","-1951828.2551020407","-608.0461853900439","run_oof1x6cw"
"run_4po0yp68","finished","-","ninamiolane","","2023-07-03T19:27:02.000Z","280","","synthetic","5400","320","3","10","162","0.01","2","-51206178.53138506","-316087.5217986732","-91.22542452812196","-0.5631199044945799","-175.6430938243866","-0.10842166285455963","1.342308916845907","0.0002485757253418346","51207375.97473925","316094.9134243164","175.6435055732727","91.225608587265","0.5631210406621298","0.0004117488861083984","1197.443354197884","7.391625643196814","0.00018405914306640625","0.0000011361675497926311","-42762.923483496124","-495631.0401554404","-426578.18818760855","-263.3198692516102","run_4po0yp68"
"run_0eqv3p85","finished","-","ninamiolane","","2023-07-03T19:22:44.000Z","256","","synthetic","5400","320","3","5","162","0.01","2","-54086442.5069603","-333866.9290553105","-102.77537178993224","-0.6344158752464953","-139.71482515335083","-0.17248743846092696","2.095685672554381","0.0003880899393619224","54087714.4603709","333874.78061957343","139.715096950531","102.77554869651794","0.6344169672624564","0.00027179718017578125","1271.953410594537","7.851564262929241","0.00017690658569335938","0.0000010920159610701196","-42522.345595723666","-580958.4272237197","-514040.7456140351","-634.6182044617717","run_0eqv3p85"
"run_k1zd3cnx","finished","-","ninamiolane","","2023-07-03T19:21:02.000Z","95","","synthetic","180","80","3","10","42","0.01","1","-3038.139682118002","-72.33665909804766","-31.219911098480225","-0.7433312166304815","-52.267218828201294","-0.124445759114765","0.08218993529861879","0.0004566107516589933","3057.1876640319892","72.79018247695213","52.26754426956177","31.2200288772583","0.7433340208871024","0.0003254413604736328","19.04798191398716","0.4535233789044562","0.00011777877807617188","0.0000028042566208612353","-159.49929477238004","-265072.46558704454","-160604.10622710624","-382.3907291121577","run_k1zd3cnx"
"run_bj866uu5","finished","-","ninamiolane","","2023-07-03T19:19:47.000Z","73","","synthetic","180","80","3","5","42","0.01","1","-3796.250087462503","-90.3869068443453","-23.73976492881775","-0.5652324983051845","-34.67051672935486","-0.1650976987112136","0.1442723083675319","0.0008015128242640662","3818.9675993220985","90.92779998385949","34.67085933685303","23.739923238754272","0.5652362675893874","0.0003426074981689453","22.717511859595387","0.5408931395141758","0.0001583099365234375","0.000003769284202938988","-167.10677256052796","-149957.51656626505","-101196.02435629784","-481.885830268085","run_bj866uu5"
